tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
20250307-BNP_Pariba,BNP Paribas Open,Hard,,,20250307,552,,,,Adam Walton,,,,,,,,Giulio Zeppieri,,,,,7-5 6-1,3,R128,,,,,,,,,,,,,,,,,,,,96,,394.0,
20250307-BNP_Pariba,BNP Paribas Open,Hard,,,20250307,553,,,,Botic Van De Zandschulp,,,,,,,,Nick Kyrgios,,,,,7-6 3-0,3,R128,,,,,,,,,,,,,,,,,,,,85,,1099.0,
20250307-BNP_Pariba,BNP Paribas Open,Hard,,,20250307,554,,,,Dusan Lajovic,,,,,,,,Li Tu,,,,,6-2 6-0,3,R128,,,,,,,,,,,,,,,,,,,,108,,177.0,
20250307-BNP_Pariba,BNP Paribas Open,Hard,,,20250307,555,,,,Quentin Halys,,,,,,,,Pablo Carreno Busta,,,,,6-3 6-4,3,R128,,,,,,,,,,,,,,,,,,,,59,,112.0,
20250307-BNP_Pariba,BNP Paribas Open,Hard,,,20250307,556,,,,Mariano Navone,,,,,,,,Learner Tien,,,,,7-5 6-4,3,R128,,,,,,,,,,,,,,,,,,,,63,,68.0,
20250307-BNP_Pariba,BNP Paribas Open,Hard,,,20250307,557,,,,Ugo Humbert,,,,,,,,Kei Nishikori,,,,,6-4 6-3,3,R64,,,,,,,,,,,,,,,,,,,,19,,76.0,
20250307-BNP_Pariba,BNP Paribas Open,Hard,,,20250307,558,,,,Tallon Griekspoor,,,,,,,,Alexander Zverev,,,,,4-6 7-6 7-6,3,R64,,,,,,,,,,,,,,,,,,,,43,,2.0,
20250307-BNP_Pariba,BNP Paribas Open,Hard,,,20250307,559,,,,Giovanni Mpetshi Perricard,,,,,,,,Fabian Marozsan,,,,,6-4,3,R64,,,,,,,,,,,,,,,,,,,,30,,54.0,
20250307-BNP_Pariba,BNP Paribas Open,Hard,,,20250307,560,,,,Alexei Popyrin,,,,,,,,Zizou Bergs,,,,,7-6 7-5,3,R64,,,,,,,,,,,,,,,,,,,,27,,53.0,
20250307-BNP_Pariba,BNP Paribas Open,Hard,,,20250307,561,,,,Cameron Norrie,,,,,,,,Jiri Lehecka,,,,,3-6 6-4 7-5,3,R64,,,,,,,,,,,,,,,,,,,,77,,24.0,
20250307-BNP_Pariba,BNP Paribas Open,Hard,,,20250307,562,,,,Marcos Giron,,,,,,,,Casper Ruud,,,,,7-6 3-6 6-2,3,R64,,,,,,,,,,,,,,,,,,,,48,,5.0,
20250307-BNP_Pariba,BNP Paribas Open,Hard,,,20250307,563,,,,Lorenzo Musetti,,,,,,,,Roman Safiullin,,,,,7-5 5-7 6-2,3,R64,,,,,,,,,,,,,,,,,,,,16,,69.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,564,,,,Holger Rune,,,,,,,,Corentin Moutet,,,,,6-2 6-4,3,R64,,,,,,,,,,,,,,,,,,,,13,,79.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,565,,,,Stefanos Tsitsipas,,,,,,,,Thiago Seyboth Wild,,,,,6-2 6-4,3,R64,,,,,,,,,,,,,,,,,,,,9,,91.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,566,,,,Arthur Fils,,,,,,,,Gabriel Diallo,,,,,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,21,,88.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,567,,,,Yosuke Watanuki,,,,,,,,Tomas Machac,,,,,4-6 4-2,3,R64,,,,,,,,,,,,,,,,,,,,349,,20.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,568,,,,Frances Tiafoe,,,,,,,,Damir Dzumhur,,,,,7-6 7-6,3,R64,,,,,,,,,,,,,,,,,,,,17,,84.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,569,,,,Taylor Fritz,,,,,,,,Matteo Gigante,,,,,6-3 7-5,3,R64,,,,,,,,,,,,,,,,,,,,4,,217.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,570,,,,Jenson Brooksby,,,,,,,,Felix Auger Aliassime,,,,,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,,937,,18.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,571,,,,Alejandro Tabilo,,,,,,,,Dusan Lajovic,,,,,6-3 7-5,3,R64,,,,,,,,,,,,,,,,,,,,31,,108.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,572,,,,Jack Draper,,,,,,,,Joao Fonseca,,,,,6-4 6-0,3,R64,,,,,,,,,,,,,,,,,,,,14,,80.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,573,,,,Matteo Arnaldi,,,,,,,,Andrey Rublev,,,,,6-4 7-5,3,R64,,,,,,,,,,,,,,,,,,,,35,,8.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,574,,,,Denis Shapovalov,,,,,,,,Adam Walton,,,,,6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,,28,,96.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,575,,,,Francisco Cerundolo,,,,,,,,Mackenzie Mcdonald,,,,,4-6 7-6 6-1,3,R64,,,,,,,,,,,,,,,,,,,,26,,109.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,576,,,,Carlos Alcaraz,,,,,,,,Quentin Halys,,,,,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,,3,,59.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,577,,,,Botic Van De Zandschulp,,,,,,,,Novak Djokovic,,,,,6-2 3-6 6-1,3,R64,,,,,,,,,,,,,,,,,,,,85,,7.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,578,,,,Hubert Hurkacz,,,,,,,,Hugo Gaston,,,,,7-5 6-3,3,R64,,,,,,,,,,,,,,,,,,,,22,,93.0,
20250308-BNP_Pariba,BNP Paribas Open,Hard,,,20250308,579,,,,Brandon Nakashima,,,,,,,,Rinky Hijikata,,,,,7-5 6-1,3,R64,,,,,,,,,,,,,,,,,,,,33,,83.0,
20250309-BNP_Pariba,BNP Paribas Open,Hard,,,20250309,580,,,,Karen Khachanov,,,,,,,,Jakub Mensik,,,,,3-6 6-0 6-3,3,R64,,,,,,,,,,,,,,,,,,,,23,,57.0,
20250309-BNP_Pariba,BNP Paribas Open,Hard,,,20250309,581,,,,Grigor Dimitrov,,,,,,,,Nuno Borges,,,,,6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,,15,,36.0,
20250309-BNP_Pariba,BNP Paribas Open,Hard,,,20250309,582,,,,Ben Shelton,,,,,,,,Mariano Navone,,,,,6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,,12,,63.0,
20250309-BNP_Pariba,BNP Paribas Open,Hard,,,20250309,583,,,,Alex De Minaur,,,,,,,,David Goffin,,,,,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,10,,56.0,
20250309-BNP_Pariba,BNP Paribas Open,Hard,,,20250309,584,,,,Gael Monfils,,,,,,,,Sebastian Korda,,,,,7-6 7-6,3,R64,,,,,,,,,,,,,,,,,,,,42,,25.0,
20250309-BNP_Pariba,BNP Paribas Open,Hard,,,20250309,585,,,,Tommy Paul,,,,,,,,Cameron Norrie,,,,,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,11,,77.0,
20250309-BNP_Pariba,BNP Paribas Open,Hard,,,20250309,586,,,,Tallon Griekspoor,,,,,,,,Giovanni Mpetshi Perricard,,,,,7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,43,,30.0,
20250309-BNP_Pariba,BNP Paribas Open,Hard,,,20250309,587,,,,Marcos Giron,,,,,,,,Alexei Popyrin,,,,,5-7 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,48,,27.0,
20250309-BNP_Pariba,BNP Paribas Open,Hard,,,20250309,588,,,,Stefanos Tsitsipas,,,,,,,,Matteo Berrettini,,,,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,9,,29.0,
20250309-BNP_Pariba,BNP Paribas Open,Hard,,,20250309,589,,,,Daniil Medvedev,,,,,,,,Alex Michelsen,,,,,2-0,3,R32,,,,,,,,,,,,,,,,,,,,6,,32.0,
20250309-BNP_Pariba,BNP Paribas Open,Hard,,,20250309,590,,,,Holger Rune,,,,,,,,Ugo Humbert,,,,,5-7 6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,13,,19.0,
20250310-BNP_Pariba,BNP Paribas Open,Hard,,,20250310,591,,,,Arthur Fils,,,,,,,,Lorenzo Musetti,,,,,3-6 7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,21,,16.0,
20250310-BNP_Pariba,BNP Paribas Open,Hard,,,20250310,592,,,,Yosuke Watanuki,,,,,,,,Frances Tiafoe,,,,,6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,,349,,17.0,
20250310-BNP_Pariba,BNP Paribas Open,Hard,,,20250310,593,,,,Francisco Cerundolo,,,,,,,,Botic Van De Zandschulp,,,,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,26,,85.0,
20250310-BNP_Pariba,BNP Paribas Open,Hard,,,20250310,594,,,,Jack Draper,,,,,,,,Jenson Brooksby,,,,,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,14,,937.0,
20250310-BNP_Pariba,BNP Paribas Open,Hard,,,20250310,595,,,,Alex De Minaur,,,,,,,,Hubert Hurkacz,,,,,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,10,,22.0,
20250310-BNP_Pariba,BNP Paribas Open,Hard,,,20250310,596,,,,Taylor Fritz,,,,,,,,Alejandro Tabilo,,,,,4-6 6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,4,,31.0,
20250310-BNP_Pariba,BNP Paribas Open,Hard,,,20250310,597,,,,Brandon Nakashima,,,,,,,,Matteo Arnaldi,,,,,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,33,,35.0,
20250310-BNP_Pariba,BNP Paribas Open,Hard,,,20250310,598,,,,Ben Shelton,,,,,,,,Karen Khachanov,,,,,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,12,,23.0,
20250311-BNP_Pariba,BNP Paribas Open,Hard,,,20250311,599,,,,Carlos Alcaraz,,,,,,,,Denis Shapovalov,,,,,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,3,,28.0,
20250311-BNP_Pariba,BNP Paribas Open,Hard,,,20250311,600,,,,Grigor Dimitrov,,,,,,,,Gael Monfils,,,,,7-6 4-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,,15,,42.0,
20250311-BNP_Pariba,BNP Paribas Open,Hard,,,20250311,601,,,,Tallon Griekspoor,,,,,,,,Yosuke Watanuki,,,,,7-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,43,,349.0,
20250311-BNP_Pariba,BNP Paribas Open,Hard,,,20250311,602,,,,Holger Rune,,,,,,,,Stefanos Tsitsipas,,,,,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,13,,9.0,
20250311-BNP_Pariba,BNP Paribas Open,Hard,,,20250311,603,,,,Arthur Fils,,,,,,,,Marcos Giron,,,,,6-2 2-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,21,,48.0,
20250312-BNP_Pariba,BNP Paribas Open,Hard,,,20250312,604,,,,Daniil Medvedev,,,,,,,,Tommy Paul,,,,,6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,,6,,11.0,
20250312-BNP_Pariba,BNP Paribas Open,Hard,,,20250312,605,,,,Ben Shelton,,,,,,,,Brandon Nakashima,,,,,7-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,12,,33.0,
20250312-BNP_Pariba,BNP Paribas Open,Hard,,,20250312,606,,,,Francisco Cerundolo,,,,,,,,Alex De Minaur,,,,,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,26,,10.0,
20250312-BNP_Pariba,BNP Paribas Open,Hard,,,20250312,607,,,,Jack Draper,,,,,,,,Taylor Fritz,,,,,7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,,14,,4.0,
20250313-BNP_Pariba,BNP Paribas Open,Hard,,,20250313,608,,,,Carlos Alcaraz,,,,,,,,Grigor Dimitrov,,,,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,3,,15.0,
20250313-BNP_Pariba,BNP Paribas Open,Hard,,,20250313,609,,,,Holger Rune,,,,,,,,Tallon Griekspoor,,,,,5-7 6-0 6-3,3,QF,,,,,,,,,,,,,,,,,,,,13,,43.0,
20250313-BNP_Pariba,BNP Paribas Open,Hard,,,20250313,610,,,,Daniil Medvedev,,,,,,,,Arthur Fils,,,,,6-4 2-6 7-6,3,QF,,,,,,,,,,,,,,,,,,,,6,,21.0,
20250314-BNP_Pariba,BNP Paribas Open,Hard,,,20250314,611,,,,Jack Draper,,,,,,,,Ben Shelton,,,,,6-4 7-5,3,QF,,,,,,,,,,,,,,,,,,,,14,,12.0,
20250314-BNP_Pariba,BNP Paribas Open,Hard,,,20250314,612,,,,Carlos Alcaraz,,,,,,,,Francisco Cerundolo,,,,,6-3 7-6,3,QF,,,,,,,,,,,,,,,,,,,,3,,26.0,
20250315-BNP_Pariba,BNP Paribas Open,Hard,,,20250315,613,,,,Holger Rune,,,,,,,,Daniil Medvedev,,,,,7-5 6-4,3,SF,,,,,,,,,,,,,,,,,,,,13,,6.0,
20250315-BNP_Pariba,BNP Paribas Open,Hard,,,20250315,614,,,,Jack Draper,,,,,,,,Carlos Alcaraz,,,,,6-1 0-6 6-4,3,SF,,,,,,,,,,,,,,,,,,,,14,,3.0,
20250316-BNP_Pariba,BNP Paribas Open,Hard,,,20250316,615,,,,Jack Draper,,,,,,,,Holger Rune,,,,,6-2 6-2,3,F,,,,,,,,,,,,,,,,,,,,14,,13.0,
20250319-Miami_Open,Miami Open,Hard,,,20250319,616,,,,David Goffin,,,,,,,,Aleksandar Vukic,,,,,2-6 6-4 6-2,3,R128,,,,,,,,,,,,,,,,,,,,55,,77.0,
20250319-Miami_Open,Miami Open,Hard,,,20250319,617,,,,Alexander Bublik,,,,,,,,Sebastian Baez,,,,,6-3 6-4,3,R128,,,,,,,,,,,,,,,,,,,,80,,36.0,
20250319-Miami_Open,Miami Open,Hard,,,20250319,618,,,,Rinky Hijikata,,,,,,,,Hamad Medjedovic,,,,,7-5 3-6 7-5,3,R128,,,,,,,,,,,,,,,,,,,,86,,73.0,
20250319-Miami_Open,Miami Open,Hard,,,20250319,619,,,,Tristan Schoolkate,,,,,,,,Ethan Quinn,,,,,6-0 6-2,3,R128,,,,,,,,,,,,,,,,,,,,129,,135.0,
20250319-Miami_Open,Miami Open,Hard,,,20250319,620,,,,Gael Monfils,,,,,,,,Fabian Marozsan,,,,,6-3 3-6 6-4,3,R128,,,,,,,,,,,,,,,,,,,,46,,59.0,
20250319-Miami_Open,Miami Open,Hard,,,20250319,621,,,,Chun Hsin Tseng,,,,,,,,Mattia Bellucci,,,,,7-6 6-2,3,R128,,,,,,,,,,,,,,,,,,,,115,,72.0,
20250319-Miami_Open,Miami Open,Hard,,,20250319,622,,,,Camilo Ugo Carabelli,,,,,,,,Brandon Holt,,,,,2-6 7-6 6-4,3,R128,,,,,,,,,,,,,,,,,,,,65,,116.0,
20250319-Miami_Open,Miami Open,Hard,,,20250319,623,,,,Nick Kyrgios,,,,,,,,Mackenzie Mcdonald,,,,,3-6 6-3 6-4,3,R128,,,,,,,,,,,,,,,,,,,,892,,101.0,
20250319-Miami_Open,Miami Open,Hard,,,20250319,624,,,,Corentin Moutet,,,,,,,,Alexander Blockx,,,,,7-6 6-4,3,R128,,,,,,,,,,,,,,,,,,,,76,,163.0,
20250319-Miami_Open,Miami Open,Hard,,,20250319,625,,,,Miomir Kecmanovic,,,,,,,,Aleksandar Kovacevic,,,,,6-4 6-4,3,R128,,,,,,,,,,,,,,,,,,,,48,,79.0,
20250319-Miami_Open,Miami Open,Hard,,,20250319,626,,,,Alexandre Muller,,,,,,,,Pedro Sakamoto,,,,,6-4 6-4,3,R128,,,,,,,,,,,,,,,,,,,,41,,330.0,
20250319-Miami_Open,Miami Open,Hard,,,20250319,627,,,,Jaume Munar,,,,,,,,Arthur Rinderknech,,,,,6-3 7-6,3,R128,,,,,,,,,,,,,,,,,,,,56,,74.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,628,,,,Eliot Spizzirri,,,,,,,,Billy Harris,,,,,7-6 3-6 6-2,3,R128,,,,,,,,,,,,,,,,,,,,134,,107.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,629,,,,Quentin Halys,,,,,,,,Thiago Seyboth Wild,,,,,6-3 6-4,3,R128,,,,,,,,,,,,,,,,,,,,57,,96.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,630,,,,Zizou Bergs,,,,,,,,Nuno Borges,,,,,7-6 7-5,3,R128,,,,,,,,,,,,,,,,,,,,51,,42.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,631,,,,Jacob Fearnley,,,,,,,,Benjamin Bonzi,,,,,7-6 2-6 6-4,3,R128,,,,,,,,,,,,,,,,,,,,83,,63.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,632,,,,Thiago Agustin Tirante,,,,,,,,Flavio Cobolli,,,,,6-1 3-6 6-3,3,R128,,,,,,,,,,,,,,,,,,,,117,,43.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,633,,,,Reilly Opelka,,,,,,,,Christopher Eubanks,,,,,6-3 7-6,3,R128,,,,,,,,,,,,,,,,,,,,114,,104.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,634,,,,Hugo Gaston,,,,,,,,Yoshihito Nishioka,,,,,6-4 3-1,3,R128,,,,,,,,,,,,,,,,,,,,88,,68.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,635,,,,Coleman Wong,,,,,,,,Daniel Altmaier,,,,,6-4 6-3,3,R128,,,,,,,,,,,,,,,,,,,,182,,82.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,636,,,,Luciano Darderi,,,,,,,,Pedro Martinez,,,,,6-4 6-1,3,R128,,,,,,,,,,,,,,,,,,,,61,,40.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,637,,,,Jordan Thompson,,,,,,,,Marcos Giron,,,,,3-6 6-4 7-5,3,R128,,,,,,,,,,,,,,,,,,,,37,,45.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,638,,,,Alejandro Davidovich Fokina,,,,,,,,Jan Lennard Struff,,,,,7-6 6-3,3,R128,,,,,,,,,,,,,,,,,,,,39,,49.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,639,,,,Gabriel Diallo,,,,,,,,Tomas Martin Etcheverry,,,,,6-3 6-0,3,R128,,,,,,,,,,,,,,,,,,,,87,,44.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,640,,,,Lorenzo Sonego,,,,,,,,Mariano Navone,,,,,7-5 7-5,3,R128,,,,,,,,,,,,,,,,,,,,38,,62.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,641,,,,Roman Safiullin,,,,,,,,Jenson Brooksby,,,,,6-3 3-6 6-3,3,R128,,,,,,,,,,,,,,,,,,,,71,,544.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,642,,,,Matteo Arnaldi,,,,,,,,Yibing Wu,,,,,7-6 4-6 6-3,3,R128,,,,,,,,,,,,,,,,,,,,35,,421.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,643,,,,Joao Fonseca,,,,,,,,Learner Tien,,,,,6-7 6-3 6-4,3,R128,,,,,,,,,,,,,,,,,,,,60,,66.0,
20250320-Miami_Open,Miami Open,Hard,,,20250320,644,,,,Jakub Mensik,,,,,,,,Roberto Bautista Agut,,,,,6-4 3-6 6-1,3,R128,,,,,,,,,,,,,,,,,,,,54,,50.0,
20250321-Miami_Open,Miami Open,Hard,,,20250321,645,,,,Felix Auger Aliassime,,,,,,,,Tristan Schoolkate,,,,,6-4 6-4,3,R64,,,,,,,,,,,,,,,,,,,,19,,129.0,
20250321-Miami_Open,Miami Open,Hard,,,20250321,646,,,,Casper Ruud,,,,,,,,Miomir Kecmanovic,,,,,3-6 6-4 6-4,3,R64,,,,,,,,,,,,,,,,,,,,6,,48.0,
20250321-Miami_Open,Miami Open,Hard,,,20250321,647,,,,Lorenzo Musetti,,,,,,,,Quentin Halys,,,,,3-6 7-6 7-5,3,R64,,,,,,,,,,,,,,,,,,,,16,,57.0,
20250321-Miami_Open,Miami Open,Hard,,,20250321,648,,,,Karen Khachanov,,,,,,,,Nick Kyrgios,,,,,7-6 6-0,3,R64,,,,,,,,,,,,,,,,,,,,23,,892.0,
20250321-Miami_Open,Miami Open,Hard,,,20250321,649,,,,Camilo Ugo Carabelli,,,,,,,,Alex Michelsen,,,,,6-7 7-5 6-3,3,R64,,,,,,,,,,,,,,,,,,,,65,,33.0,
20250321-Miami_Open,Miami Open,Hard,,,20250321,650,,,,Jaume Munar,,,,,,,,Daniil Medvedev,,,,,6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,,56,,8.0,
20250321-Miami_Open,Miami Open,Hard,,,20250321,651,,,,Stefanos Tsitsipas,,,,,,,,Chun Hsin Tseng,,,,,4-6 7-5 6-3,3,R64,,,,,,,,,,,,,,,,,,,,10,,115.0,
20250321-Miami_Open,Miami Open,Hard,,,20250321,652,,,,Gael Monfils,,,,,,,,Jiri Lehecka,,,,,6-1 3-6 7-6,3,R64,,,,,,,,,,,,,,,,,,,,46,,27.0,
20250321-Miami_Open,Miami Open,Hard,,,20250321,653,,,,Novak Djokovic,,,,,,,,Rinky Hijikata,,,,,6-0 7-6,3,R64,,,,,,,,,,,,,,,,,,,,5,,86.0,
20250321-Miami_Open,Miami Open,Hard,,,20250321,654,,,,Alejandro Tabilo,,,,,,,,Corentin Moutet,,,,,5-7 6-3 7-5,3,R64,,,,,,,,,,,,,,,,,,,,31,,76.0,
20250321-Miami_Open,Miami Open,Hard,,,20250321,655,,,,Brandon Nakashima,,,,,,,,Roberto Carballes Baena,,,,,6-4 4-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,,32,,53.0,
20250321-Miami_Open,Miami Open,Hard,,,20250321,656,,,,Sebastian Korda,,,,,,,,Eliot Spizzirri,,,,,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,,25,,134.0,
20250321-Miami_Open,Miami Open,Hard,,,20250321,657,,,,Tommy Paul,,,,,,,,Alexander Bublik,,,,,5-7 7-5 6-4,3,R64,,,,,,,,,,,,,,,,,,,,13,,80.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,658,,,,Francisco Cerundolo,,,,,,,,Alexandre Muller,,,,,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,24,,41.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,659,,,,David Goffin,,,,,,,,Carlos Alcaraz,,,,,5-7 6-4 6-3,3,R64,,,,,,,,,,,,,,,,,,,,55,,3.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,660,,,,Adam Walton,,,,,,,,Luciano Darderi,,,,,6-4 6-4,3,R64,,,,,,,,,,,,,,,,,,,,89,,61.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,661,,,,Coleman Wong,,,,,,,,Ben Shelton,,,,,7-6 2-6 7-6,3,R64,,,,,,,,,,,,,,,,,,,,182,,14.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,662,,,,Alexander Zverev,,,,,,,,Jacob Fearnley,,,,,6-2 6-4,3,R64,,,,,,,,,,,,,,,,,,,,2,,83.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,663,,,,Taylor Fritz,,,,,,,,Lorenzo Sonego,,,,,7-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,,4,,38.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,664,,,,Tomas Machac,,,,,,,,Matteo Arnaldi,,,,,6-2 1-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,,21,,35.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,665,,,,Jordan Thompson,,,,,,,,Giovanni Mpetshi Perricard,,,,,7-6 7-6,3,R64,,,,,,,,,,,,,,,,,,,,37,,29.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,666,,,,Denis Shapovalov,,,,,,,,Thiago Agustin Tirante,,,,,6-3 6-7 7-6,3,R64,,,,,,,,,,,,,,,,,,,,28,,117.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,667,,,,Jakub Mensik,,,,,,,,Jack Draper,,,,,7-6 7-6,3,R64,,,,,,,,,,,,,,,,,,,,54,,7.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,668,,,,Roman Safiullin,,,,,,,,Alexei Popyrin,,,,,6-7 6-3 7-5,3,R64,,,,,,,,,,,,,,,,,,,,71,,26.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,669,,,,Reilly Opelka,,,,,,,,Holger Rune,,,,,4-6 6-3 7-6,3,R64,,,,,,,,,,,,,,,,,,,,114,,12.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,670,,,,Joao Fonseca,,,,,,,,Ugo Humbert,,,,,6-4 6-3,3,R64,,,,,,,,,,,,,,,,,,,,60,,20.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,671,,,,Zizou Bergs,,,,,,,,Andrey Rublev,,,,,7-5 6-4,3,R64,,,,,,,,,,,,,,,,,,,,51,,9.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,672,,,,Matteo Berrettini,,,,,,,,Hugo Gaston,,,,,4-6 6-3 6-3,3,R64,,,,,,,,,,,,,,,,,,,,30,,88.0,
20250322-Miami_Open,Miami Open,Hard,,,20250322,673,,,,Frances Tiafoe,,,,,,,,Alejandro Davidovich Fokina,,,,,7-5 7-6,3,R64,,,,,,,,,,,,,,,,,,,,17,,39.0,
20250323-Miami_Open,Miami Open,Hard,,,20250323,674,,,,Arthur Fils,,,,,,,,Gabriel Diallo,,,,,6-4 2-3,3,R64,,,,,,,,,,,,,,,,,,,,18,,87.0,
20250323-Miami_Open,Miami Open,Hard,,,20250323,675,,,,Grigor Dimitrov,,,,,,,,Karen Khachanov,,,,,6-7 6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,15,,23.0,
20250323-Miami_Open,Miami Open,Hard,,,20250323,676,,,,Lorenzo Musetti,,,,,,,,Felix Auger Aliassime,,,,,4-6 6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,16,,19.0,
20250323-Miami_Open,Miami Open,Hard,,,20250323,677,,,,Sebastian Korda,,,,,,,,Stefanos Tsitsipas,,,,,7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,25,,10.0,
20250323-Miami_Open,Miami Open,Hard,,,20250323,678,,,,Brandon Nakashima,,,,,,,,David Goffin,,,,,6-3 6-7 6-3,3,R32,,,,,,,,,,,,,,,,,,,,32,,55.0,
20250323-Miami_Open,Miami Open,Hard,,,20250323,679,,,,Novak Djokovic,,,,,,,,Camilo Ugo Carabelli,,,,,6-1 7-6,3,R32,,,,,,,,,,,,,,,,,,,,5,,65.0,
